Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,422,Lebanon,LBN,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,1926,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,422,Lebanon,LBN,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,14501,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,428,Latvia,LVA,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,55,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,428,Latvia,LVA,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,132449,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,434,Libya,LBY,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,5012,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,440,Lithuania,LTU,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,63686,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,442,Luxembourg,LUX,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,22,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,442,Luxembourg,LUX,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,40309,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,446,"China, Macao SAR",MAC,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,4161,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,454,Malawi,MWI,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,88500,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,458,Malaysia,MYS,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,5815,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,458,Malaysia,MYS,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,133594,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,466,Mali,MLI,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,1474,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,470,Malta,MLT,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,80279,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,478,Mauritania,MRT,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,11472,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,480,Mauritius,MUS,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,30580,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,484,Mexico,MEX,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,381561,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,484,Mexico,MEX,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,114036,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,490,"Other Asia, nes",,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,4725156,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,490,"Other Asia, nes",,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,978476,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,499,Montenegro,MNE,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,2338,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,508,Mozambique,MOZ,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,2124,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,512,Oman,OMN,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,925176,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,524,Nepal,NPL,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,15200,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,524,Nepal,NPL,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,1691,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,528,Netherlands,NLD,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,45937286,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,528,Netherlands,NLD,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,1693845,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,540,New Caledonia,NCL,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,3091,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,554,New Zealand,NZL,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,15376,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,554,New Zealand,NZL,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,347170,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,566,Nigeria,NGA,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,24008,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,566,Nigeria,NGA,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,628302,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,579,Norway,NOR,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,28327,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,579,Norway,NOR,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,1041755,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,586,Pakistan,PAK,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,497591,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,604,Peru,PER,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,18431,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,604,Peru,PER,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,86707,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,608,Philippines,PHL,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,6376,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,608,Philippines,PHL,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,23223,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,616,Poland,POL,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,84349,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,616,Poland,POL,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,474773,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,620,Portugal,PRT,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,621,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,620,Portugal,PRT,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,285174,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,634,Qatar,QAT,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,492001,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,642,Romania,ROU,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,11,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,642,Romania,ROU,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,108064,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,643,Russian Federation,RUS,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,37063,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,643,Russian Federation,RUS,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,488192,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,654,Saint Helena,SHN,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,11794,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,659,Saint Kitts and Nevis,KNA,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,2837,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,662,Saint Lucia,LCA,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,1436,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,682,Saudi Arabia,SAU,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,200279,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,686,Senegal,SEN,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,8653,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,688,Serbia,SRB,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,10316,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,690,Seychelles,SYC,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,9833,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,694,Sierra Leone,SLE,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,3535,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,699,India,IND,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,566837,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,699,India,IND,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,99454,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,702,Singapore,SGP,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,3317,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,702,Singapore,SGP,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,446984,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,703,Slovakia,SVK,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,246602,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,704,Viet Nam,VNM,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,872499,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,704,Viet Nam,VNM,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,7114,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,705,Slovenia,SVN,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,53155,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,705,Slovenia,SVN,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,60211,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,710,South Africa,ZAF,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,27494,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,710,South Africa,ZAF,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,347341,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,724,Spain,ESP,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,397737,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,724,Spain,ESP,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,2002014,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,729,Sudan,SDN,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,8587,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,752,Sweden,SWE,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,2033496,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,752,Sweden,SWE,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,1331469,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,757,Switzerland,CHE,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,874278,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,757,Switzerland,CHE,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,1489751,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,764,Thailand,THA,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,198168,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,764,Thailand,THA,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,162265,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,780,Trinidad and Tobago,TTO,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,49787,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,780,Trinidad and Tobago,TTO,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,340953,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,784,United Arab Emirates,ARE,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,91285,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,784,United Arab Emirates,ARE,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,1226668,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,788,Tunisia,TUN,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,10773,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,792,Turkey,TUR,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,268530,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,792,Turkey,TUR,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,535741,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,800,Uganda,UGA,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,3786,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,800,Uganda,UGA,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,136724,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,804,Ukraine,UKR,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,3615,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,804,Ukraine,UKR,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,117371,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,818,Egypt,EGY,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,18645,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,826,United Kingdom,GBR,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,172636,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,834,United Rep. of Tanzania,TZA,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,21019,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,842,USA,USA,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,42800592,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,842,USA,USA,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,11515090,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,854,Burkina Faso,BFA,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,7926,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,858,Uruguay,URY,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,1584,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,862,Venezuela,VEN,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,1620,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,862,Venezuela,VEN,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,48872,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,894,Zambia,ZMB,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,27240,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,959842845,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,847230305,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,4,Afghanistan,AFG,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,1585,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,4,Afghanistan,AFG,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,277773,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,12,Algeria,DZA,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,2337383,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,28,Antigua and Barbuda,ATG,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,24722,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,32,Argentina,ARG,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,177693,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,36,Australia,AUS,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,2189210,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,36,Australia,AUS,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,7732252,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,40,Austria,AUT,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,2656315,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,40,Austria,AUT,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,786358,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,48,Bahrain,BHR,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,2242684,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,50,Bangladesh,BGD,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,48262,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,52,Barbados,BRB,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,5421,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,56,Belgium,BEL,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,10278823,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,56,Belgium,BEL,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,2752347,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,60,Bermuda,BMU,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,14661,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,70,Bosnia Herzegovina,BIH,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,937431,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,70,Bosnia Herzegovina,BIH,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,50072,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,72,Botswana,BWA,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,201674,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,76,Brazil,BRA,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,8636170,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,76,Brazil,BRA,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,4227644,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,96,Brunei Darussalam,BRN,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,278501,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,100,Bulgaria,BGR,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,92330,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,120,Cameroon,CMR,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,33943,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,124,Canada,CAN,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,26785467,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,124,Canada,CAN,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,4424516,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,144,Sri Lanka,LKA,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,72788,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,152,Chile,CHL,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,402206,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,156,China,CHN,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,7937839,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,156,China,CHN,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,1267783,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,170,Colombia,COL,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,925424,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,191,Croatia,HRV,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,34435,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,196,Cyprus,CYP,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,250796,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,203,Czech Rep.,CZE,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,5265373,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,203,Czech Rep.,CZE,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,583919,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,208,Denmark,DNK,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,336128,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,208,Denmark,DNK,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,4633400,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,218,Ecuador,ECU,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,2148,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,233,Estonia,EST,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,246536,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,234,Faeroe Isds,FRO,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,15024,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,238,Falkland Isds (Malvinas),FLK,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,147426,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,246,Finland,FIN,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,1942601,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,246,Finland,FIN,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,845292,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,251,France,FRA,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,252974836,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,251,France,FRA,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,49508345,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,266,Gabon,GAB,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,192102,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,268,Georgia,GEO,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,175269,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,270,Gambia,GMB,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,6206,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,276,Germany,DEU,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,99485679,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,276,Germany,DEU,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,15753211,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,288,Ghana,GHA,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,117469,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,292,Gibraltar,GIB,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,38388,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,300,Greece,GRC,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,304505,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,344,"China, Hong Kong SAR",HKG,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,826155,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,344,"China, Hong Kong SAR",HKG,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,861150,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,348,Hungary,HUN,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,310117,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,352,Iceland,ISL,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,247753,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,360,Indonesia,IDN,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,4285,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,360,Indonesia,IDN,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,2721367,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,372,Ireland,IRL,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,629524,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,372,Ireland,IRL,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,3188230,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,376,Israel,ISR,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,4058504,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,376,Israel,ISR,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,2996930,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,381,Italy,ITA,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,71756271,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,381,Italy,ITA,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,10914974,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,388,Jamaica,JAM,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,101454,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,392,Japan,JPN,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,1373997,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,392,Japan,JPN,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,3201780,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,400,Jordan,JOR,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,2486501,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,404,Kenya,KEN,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,313205,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,410,Rep. of Korea,KOR,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,458143,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,410,Rep. of Korea,KOR,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,2167476,0
